السعر,الموديل,موديل سنة,لون السيارة,قوة الماتور,عدد الركاب,عداد السيارة,أصحاب سابقون,أصل السيارة,رخصة السيارة,نوع الوقود,نوع الجير,الزجاج,سعر التأمين,وسادة حماية هوائية,فرش جلد,جنطات مغنيسيوم,فتحة سقف,مسجل CD,إغلاق مركزي,مُكيّف,جهاز إنذار
44000.0,مازدا 323,2000,فضي ,1800.0,4+1 ,250000 ,6 ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1170,1,0,1,1,1,1,1,0
14000.0,بيجو 405,1992,أبيض ,1600.0,4+1 ,550000 ,5 ,عمومي ,فلسطينية ,ديزل ,عادي ,يدوي ,1170,1,0,0,0,1,1,0,0
13000.0,فيات اونو,1993,أبيض ,1000.0,4+1 ,,يد ثالثه ,تأجير ,فلسطينية ,بنزين ,عادي ,يدوي ,967,0,0,0,0,0,0,0,0
37000.0,اودي A4,2003,سكني ,2000.0,4+1 ,,,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2340,1,1,1,1,1,1,1,1
67000.0,هونداي اكسنت,2015,أبيض ,1600.0,5+1 ,80000 ,يد اولى ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,2513,1,0,1,0,1,1,1,1
50000.0,فولكسفاجن كرافيل,2000,أبيض عاجي ,2300.0,1+7 ,,يد ثانية ,عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,1345,1,1,0,0,1,1,1,0
45000.0,فولكسفاجن باسات,2002,أزرق سماوي ,1900.0,4+1 ,,يد خامسه ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1170,0,0,1,0,1,1,1,0
60000.0,كيا برايد,2013,فيراني ,1400.0,4+1 ,5400  كيلو ,يد اولى ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2085,1,0,1,0,0,1,1,0
38000.0,دراجة نارية Sym,2015,أسود ميتالك ,250.0,1+1 ,18كم ,يد اولى ,تدريب سياقة ,فلسطينية ,بنزين ,عادي ,يدوي ,1935,0,1,1,0,0,0,0,0
29000.0,بيجو 206,2007,بترولي ,1600.0,4+1 ,85000 ,3 ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2340,1,0,0,0,1,1,1,1
24000.0,هونداي اتوس,2000,أحمر ,1000.0,4+1 ,000000 ,3 ,تأجير ,فلسطينية ,بنزين ,عادي ,الكتروني ,967,1,0,0,0,1,1,1,1
239000.0,بي ام دبليو BMW 428i ,2015,كحلي ,2000.0,4+1 ,61000 ,0 ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,5523,1,1,1,1,1,1,1,1
64000.0,هونداي اكسنت,2013,فضي ,1600.0,,79000 ,2 ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,2460,1,1,1,0,1,1,1,1
27000.0,هونداي H100,1997,أبيض عاجي ,1900.0,8+1 ,000000000 ,4 ,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,1170,0,1,0,0,1,0,0,1
51000.0,فولكسفاجن جولف,2003,أسود ميتالك ,2000.0,١+٤ ,١٦٠٠٠٠ ,للبيع  ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2340,1,0,1,1,1,1,1,1
3000.0,رينو R9,1984,سكني ,1400.0,,,,خصوصي ,فلسطينية ,بنزين ,عادي ,يدوي ,1017,0,0,0,0,1,1,0,1
110000.0,مرسيدس 200,2006,أسود ,2000.0,,150 الف ,اولى ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,3265,1,0,1,0,1,1,1,0
69000.0,اوبل كورسا,2015,فيراني ,1400.0,4+1 ,43000 ,اولى ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2243,1,0,1,0,1,1,1,1
67000.0,فورد ترانزيت,2005,أبيض ,2500.0,,,,عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,2863,1,0,0,0,1,1,1,0
10500.0,ايسوزو تروبر,2001,رصاصي ,3000.0,6+1 ,1234567 ,3 ,خصوصي ,نمرة صفراء ,ديزل ,اوتوماتيك ,الكتروني ,1345,1,1,1,0,1,1,1,1
41500.0,كيا برايد,2007,أحمر ,1600.0,4+1 ,150000 ,6 ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2340,1,1,1,0,1,1,1,1
47000.0,مرسيدس 200,1993,أسود ,2000.0,4+1 ,,8 ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1170,1,0,1,1,1,1,1,1
16500.0,دراجة نارية SYM,2016,أبيض ,200.0,1+1 ,3211230 ,اولى ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1935,0,0,0,0,1,0,0,0
44000.0,هونداي اكسنت,2009,أبيض ,1400.0,٤+١ ,١٤٢ ,٤ ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2035,1,0,0,0,1,1,1,1
69000.0,كيا سورينتو,2007,أسود ميتالك ,2500.0,6+1 ,,يد ثالثة ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,2898,1,1,1,1,1,1,1,1
35000.0,فورد ترانزيت,2006,أبيض عاجي ,2000.0,٨+١ ,٢١٢٣٠٤٧ ,يد واله ,خصوصي ,نمرة صفراء ,ديزل ,عادي ,الكتروني ,2340,1,1,0,0,1,1,1,1
275000.0,سكودا اوكتافيا,2010,أصفر ,1900.0,,,,عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,6153,0,0,0,0,0,0,0,0
42000.0,سيت قرطبة,2005,أبيض ,1900.0,٤+١ ,٧٧٧٧٧٧٧ ,٥ ,عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,2340,0,1,1,0,1,1,0,0
4800.0,سوبارو نملة,1982,أبيض ,1600.0,,77755578 ,,خصوصي ,فلسطينية ,بنزين ,عادي ,يدوي ,1170,0,0,0,0,0,0,0,0
67000.0,سكودا اوكتافيا,2008,فيراني ,1900.0,4+1 ,,,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,2513,1,0,1,0,1,1,1,0
45000.0,ميتسوبيشي باجيرو,1999,أخضر ,2800.0,6+1 ,,,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1345,1,0,1,0,1,0,1,1
230000.0,بي ام دبليو X5,2008,أسود ,3000.0,4+1 ,200000 ,يد ثانيه ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,5715,1,1,1,1,1,1,1,1
3000.0,شفروليه افيو,2005,سكني ,1600.0,,,,خصوصي ,نمرة صفراء ,بنزين ,اوتوماتيك ,الكتروني ,2340,1,0,0,0,1,1,1,0
70000.0,هونداي توسان,2010,سكني ,2000.0,4+1 ,77000 ,يد اولى ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,2565,1,1,1,1,1,1,1,1
84000.0,كيا سبورتاج,2011,سكني ,2000.0,4+1 ,000000 ,3 ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,2810,1,1,1,0,1,1,1,1
60000.0,مرسيدس C270,2003,أبيض ,270.0,,,,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1985,1,1,1,0,1,1,1,1
100000.0,فولكسفاجن كادي,2015,فيراني ,1600.0,٦+١ ,١ ,صفر ,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,3090,1,0,1,0,1,1,1,1
65000.0,فيات دوبلو,2011,أزرق ,2000.0,6+1 ,300 ,2 ,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,2478,1,0,0,0,1,1,1,1
89000.0,سكودا اوكتافيا,2015,فضي ,1600.0,5+1 ,30000 ,مش منمره ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2898,1,1,0,0,1,1,1,1
60000.0,جييب  سوناتا ,2005,فضي ,2500.0,6+1 ,,2 ,خصوصي ,فلسطينية ,ديزل ,عادي ,يدوي ,2740,0,1,0,0,1,1,1,1
85000.0,فولكسفاجن جولف,2012,فضي ,1600.0,,٢٢٠٠٠ ,صفر ,تدريب سياقة ,فلسطينية ,بنزين ,عادي ,الكتروني ,2828,1,0,0,1,1,1,1,0
55000.0,فولكسفاجن جولف,2000,سكني ,1600.0,4+1 ,165 ,00000 ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1170,1,0,1,0,1,1,1,0
65000.0,هونداي توسان,2008,أسود ميتالك ,2000.0,4+1 ,80000 ,يد اولى ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,2478,1,0,1,1,1,1,1,1
25000.0,سكودا فيليسيا,2000,أبيض ,1600.0,2 ,,3 ,خصوصي ,فلسطينية ,ديزل ,عادي ,يدوي ,1170,1,0,0,0,1,0,1,0
57000.0,اوبل كورسا,2013,فيراني ,1400.0,٤+١ ,٦٩٠٠٠ ,ثالثه ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2035,1,1,1,0,1,1,1,1
142000.0,فولكسفاجن كادي,2017,عدة الوان ,2000.0,6+1 ,0 ,0 ,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,3826,1,0,0,0,1,0,1,0
2500.0,شفروليه افيو,2006,سكني ,1400.0,,,,خصوصي ,نمرة صفراء ,بنزين ,اوتوماتيك ,الكتروني ,2035,0,0,0,0,0,0,0,0
72000.0,فولكسفاجن GTI,2007,رمادي ,2000.0,,,,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2600,1,0,1,1,1,1,1,1
43000.0,جي ام سي  سفانا,2000,رمادي ,6500.0,8+1 ,666666 ,2 ,تجاري ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1345,0,0,0,0,1,1,1,1
52000.0,اوبل كورسا,2014,أبيض ,1400.0,4+1 ,70000 ,اولى ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2035,1,0,1,0,1,1,1,1
36000.0,اوبل استرا,2003,فضي ,1600.0,4+2 ,101 ,0 ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2340,1,0,1,0,1,1,1,1
258000.0,مرسيدس S350 long ,2006,ذهبي ,3500.0,5+1 ,000000000 ,2 ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,6205,1,1,1,1,1,1,1,1
41500.0,فولكسفاجن بولو,2008,بترولي ,1400.0,4+1 ,,,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2035,1,0,1,0,1,1,1,0
50000.0,سيت ابيزا,2012,أسود ,1400.0,,,اول ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2035,1,0,1,0,1,1,1,0
60000.0,سكودا اوكتافيا,2010,بني ,1900.0,4+1 ,,3 ,عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,2390,1,0,1,0,1,1,1,1
25000.0,مرسيدس 280,1984,أسود ميتالك ,2800.0,4+1 ,0000 ,5 ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1345,0,1,1,1,1,0,0,0
85000.0,سانغ يونغ كيرون,2012,رمادي ,2000.0,4+1 ,,1 ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,2828,1,0,1,1,1,1,1,1
15000.0,دايو سبيرو,1995,خمري ,1800.0,4+1 ,,,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1170,0,0,0,0,0,0,0,0
60000.0,سكودا اوكتافيا,2007,أبيض ,2000.0,,440000 ,5 ,عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,2390,0,0,1,0,1,1,1,1
45000.0,مرسيدس E270,2001,كحلي ,2200.0,٤+١ ,,٤ ,عمومي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1345,1,1,1,1,1,1,1,1
72000.0,سكودا رابيد,2015,أزرق ,1600.0,,33000 ,,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,2600,0,0,0,0,0,0,0,0
22000.0,مرسيدس 220,1995,أبيض ,2200.0,4+1 ,شغال ,11 ,عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,1345,0,1,1,0,1,1,1,1
55000.0,ميتسوبيشي سبيس ستار,2014,خمري ,1000.0,4+1 ,54000 ,0 ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1935,1,0,0,0,1,1,1,1
48500.0,كيا برايد,2008,خمري ,1600.0,4+1 ,170000 ,يد ثانية ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2340,1,1,1,0,1,1,1,1
7500.0,فيات اونو,1988,أبيض ,1300.0,4+1 ,0000000 ,7 ,خصوصي ,فلسطينية ,بنزين ,عادي ,يدوي ,1017,0,0,0,0,1,0,0,0
21000.0,سوبارو عريض,1989,بيج ,1600.0,4+١ ,شغال ,,خصوصي ,فلسطينية ,بنزين ,عادي ,يدوي ,1170,0,1,0,0,1,0,1,0
39999.0,شفروليه اوبترا,2008,أسود ميتالك ,1600.0,,119000 ,1 ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2340,1,0,0,0,1,1,1,1
65000.0,فولكسفاجن بولو,2014,بترولي ,1200.0,4+1 ,550000 ,1 ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2173,1,0,1,0,1,1,1,1
94000.0,هونداي توسان - مع بانوراما وبصمه وشاشة - كاميرا,2015,أبيض عاجي ,2000.0,5+1 ,,صفر ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,2985,1,1,1,1,1,1,1,1
50000.0,كيا مورننغ,2015,أبيض ,1000.0,4+1 ,39 ,0 ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1935,1,1,1,1,1,1,1,1
370000.0,سيت ليون,2016,أسود ميتالك ,1200.0,4+1 ,52000 ,مش منمرة  ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,7511,1,0,1,0,1,1,1,1
35000.0,فولكسفاجن كبينة,1986,أبيض ,1600.0,5+1 ,00 ,00 ,خصوصي ,فلسطينية ,ديزل ,عادي ,يدوي ,1170,0,1,0,0,1,0,0,0
22000.0,بيجو 306,1999,أبيض عاجي ,1900.0,,,,عمومي ,فلسطينية ,ديزل ,عادي ,يدوي ,1170,1,0,1,0,1,1,1,1
62500.0,فولكسفاجن جولف,2005,أسود ,1600.0,,105000كيلو متر  ,يد ثانية ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2434,1,0,1,1,0,1,1,0
38000.0,كيا برايد,2007,أزرق ,1400.0,,,,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2035,1,0,0,0,1,1,1,1
32000.0,هونداي جيتس,2007,أبيض عاجي ,1600.0,4+1 ,115000 ,6 ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2340,1,0,1,1,1,1,1,0
103000.0,فولكسفاجن كادي,2014,أسود ,1600.0,6+١ ,60000 ,0 ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,3143,1,1,1,0,1,1,1,0
570000.0,سكودا اوكتافيا,2008,فيراني ,1600.0,4+1 ,120000 ,يد اولى  ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,11316,1,0,1,0,1,1,1,1
42000.0,سكودا فابيا,2008,أبيض عاجي ,1499.0,١+٤ ,00000 ,٥ ,عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,2035,1,0,1,0,1,1,1,1
17000.0,سيت قرطبة,2001,أبيض ,1900.0,5+1 ,,,عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,1170,0,0,0,0,0,0,0,0
62000.0,فولكسفاجن جولف,2007,أبيض ,1600.0,,170 ,4 ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2425,1,0,1,0,1,1,1,1
17000.0,دراجة نارية بوليرس 550,2007,أسود ,550.0,,,,خصوصي ,نمرة صفراء ,بنزين ,عادي ,يدوي ,1935,0,0,0,0,0,0,0,0
45000.0,اوبل استرا,2005,أبيض ,1600.0,4+1 ,,4  ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2340,1,0,1,0,1,1,1,0
75000.0,سكودا اوكتافيا,2009,فضي ,1900.0,4+1 ,300000 ,2 ,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,2653,1,0,1,0,1,1,1,0
42000.0,بيجو 208,2014,كحلي ,1200.0,4+1 ,60 الف كيلو متر ,يد ثانيه ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2035,0,0,0,0,1,1,1,0
18000.0,اوبل اسكونا,1984,خمري ,1400.0,4+1 ,,,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1017,0,1,1,1,1,1,0,1
66000.0,مرسيدس 220,2005,فضي ,2200.0,4+1 ,300000 ,3 ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,2845,1,1,1,1,1,1,1,1
107000.0,فولكسفاجن كادي,2015,أبيض عاجي ,1600.0,4+1 ,70000 ,0 ,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,3213,1,0,1,0,1,1,1,1
62000.0,ميتسوبيشي سبيس ستار,2015,أسود ,1200.0,4+1 ,70000 ,1 ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2120,1,0,0,0,1,1,1,1
69000.0,سيت ليون,2015,فضي ,1200.0,٤+١ ,٣٢٠٠٠ ,٠ ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2243,1,1,1,0,1,1,1,1
680000.0,سكودا اوكتافيا رمش,2009,أسود ,1900.0,,,3 ,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,13241,1,0,0,0,1,1,0,1
98000.0,سكودا اوكتافيا,2014,أبيض عاجي ,1600.0,4+1 ,25000 ,2 ,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,3055,0,0,1,1,1,0,1,1
86000.0,فولكسفاجن كادي,2013,سكني ,1600.0,6+1 ,,,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,2845,1,0,0,0,1,1,1,1
73000.0,فولكسفاجن كادي,2008,أزرق ,1900.0,٦+١ ,١٣٠٠٠٠ ,١ ,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,2618,1,1,1,0,1,1,1,1
35000.0,مرسيدس 412,1996,أبيض عاجي ,2600.0,1+2 ,,6 ,تجاري ,فلسطينية ,ديزل ,عادي ,الكتروني ,1345,0,0,0,0,0,0,0,0
83000.0,اودي A4,2010,زيتي ,1800.0,4+1 ,80000 Km ,يد اولى ,خصوصي ,فلسطينية ,بنزين ,نصف اوتوماتيك ,الكتروني ,2793,1,0,1,1,1,1,1,1
80000.0,شفروليه ماليبو,2012,فضي ,2400.0,4+1 ,98800 ,يد ثالثة ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,3090,1,0,1,0,1,1,1,1
42000.0,فيات دوبلو,2009,فضي ,1950.0,6+1 ,,1 ,تأجير ,فلسطينية ,ديزل ,عادي ,الكتروني ,2340,1,0,0,0,1,1,1,0
107000.0,كيا سبورتاج,2015,أبيض عاجي ,2000.0,,60000 ,,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,3213,1,1,1,0,1,1,1,1
70000.0,هونداي اكسنت,2015,أبيض ,1400.0,4+1 ,50000 ,,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2260,1,1,0,0,1,1,1,0
42000.0,فورد فيستا,2012,أسود ميتالك ,1250.0,4+1 ,69 ,يد اولى ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2035,0,0,0,0,1,1,1,0
49000.0,سكودا اوكتافيا,2006,أبيض ,1900.0,4+١ ,790000 ,رابعة ,عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,2340,1,1,0,0,1,1,1,1
66000.0,هونداي اكسنت,2016,فيراني ,1400.0,4+1 ,29000 ,يد اولى ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2190,1,1,0,0,1,1,1,0
55000.0,فورد فوكس,2012,أبيض ,1600.0,,,,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2340,1,1,1,0,1,1,1,1
57000.0,شفروليه سبارك,2015,أزرق سماوي ,1000.0,4+1 ,27الف كيلو ,1 ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1935,1,1,0,0,1,1,1,0
45000.0,فولكسفاجن بورا,2002,أبيض عاجي ,1600.0,4+1 ,120000 ,يد ثالثه ,عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,1170,1,1,0,0,1,1,1,1
10000.0,اوبل اسكونا,1982,أزرق سماوي ,1350.0,4+1 ,,,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1017,0,0,1,0,1,0,0,0
26000.0,مرسيدس 230,1983,أسود ميتالك ,2300.0,4+1 ,,3 ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1345,1,1,1,1,1,1,0,1
75000.0,فولكسفاجن باسات,2009,كحلي ,2000.0,,24000 ,2 ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,2653,1,0,1,0,1,1,1,0
68000.0,هونداي اكسنت,2016,أحمر ,1400.0,4+1 ,15000 , منمره  ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2225,1,1,1,0,1,1,1,1
66000.0,هونداي اكسنت,2014,أبيض ,1400.0,4+1 ,50000 ,0 ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2190,1,0,1,0,1,1,1,1
439999.0,اودي Q7,2015,أبيض ,3000.0,6+1 ,125000 ,1 ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,9390,1,1,1,1,1,1,1,1
44000.0,اوبل استرا,2006,سكني ,1600.0,4+1  ,150000  ,2  ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2340,1,1,1,0,1,1,1,0
44000.0,فولكسفاجن بولو,2008,فضي ,1600.0,5+1 ,10000 ,2 ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2340,0,1,1,0,1,0,1,1
18000.0,بيجو 404,1970,أزرق سماوي ,1600.0,7+1 ,199000 ,2 ,خصوصي ,فلسطينية ,بنزين ,عادي ,يدوي ,1170,0,1,0,0,0,0,0,0
20000.0,دراجة نارية 2016,2016,أبيض عاجي ,250.0,1+1 ,5500 ,يد اولى ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1935,0,0,0,0,0,0,0,0
68000.0,فورد فوكس,2014,بني ,1600.0,1٠4 ,78 الف ,0مستورد ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2530,1,0,1,1,1,1,1,1
50000.0,كيا بيكانتو,2016,بيج ,1000.0,5+1 ,38000 ,0 ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1935,1,1,1,0,1,1,1,1
45000.0,هونداي سوناتا,2008,فضي ,2000.0,5+1 ,,,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2340,1,1,0,0,1,0,1,0
42000.0,اوبل استرا,2005,أزرق سماوي ,1600.0,4+1 ,95000 ,03 ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2340,1,0,0,0,1,1,1,1
70000.0,سكودا رابيد,2014,كحلي ,1600.0,,,,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,2565,1,0,0,0,1,1,1,0
125000.0,مرسيدس 416,2006,أبيض ,2700.0,6+1 ,500000 ,4 ,تجاري ,فلسطينية ,ديزل ,عادي ,الكتروني ,3878,1,0,1,0,1,1,1,1
85000.0,هونداي توسان,2010,فيراني ,2000.0,,,,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,2828,1,1,1,0,1,1,1,1
39000.0,سكودا اوكتافيا,2003,أبيض ,1999.0,٤+١ ,,٢ ,عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,2340,1,0,1,0,1,1,1,1
43000.0,هونداي اكسنت,2009,أبيض ,1400.0,٤+١ ,١٤٣ الف ,٤ ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2035,1,1,0,0,1,1,1,1
129000.0,هونداي توسان,2015,أسود ,2000.0,5+1 ,42000 ,0 ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,3598,1,1,1,1,1,1,1,1
2500.0,مرسيدس E220,2000,أسود ,2000.0,4\١ ,,,عمومي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1170,1,1,1,0,1,0,1,0
36000.0,كيا ريو,2008,أبيض ,1500.0,4+1 ,111111 ,5 ,عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,2035,1,0,0,0,1,1,1,1
160000.0,اودي A4,2015,أسود ميتالك ,2000.0,4+1 ,69000 ,0 ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,4140,1,1,1,1,1,1,1,0
50000.0,فورد فيستا,2014,سكني ,1250.0,4+1 ,65000 ,اولى ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2035,0,0,0,0,0,0,0,0
